voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
9.25,0.33993123012480203,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,20.263872071004393,0.20263872071004393,3.4701811794779047,13.719004254472479,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1371900425.4472477,347018117.94779044,2.33,3.2800000000000002,0.344556568991662,0.17672255567789966,1.985443431008338,3.1032774443221007,0.0,1.549994,2.518931,1.549994,2.518931,0.4354494310083379,0.5843464443221009,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,34431.843691631526,364.01438495827745,1,34431.843691631526,34431.843691631526,1500,0.12110855937777555,16.712891440622226,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.6541891149926423e-113,1.2679711464073445e-97,0.0,347018117.94779044,0.17672255567789966,0.6232774443221004,1e-10,5e+23,504765890.70298094,1,47.48126968277444,47.48126968277444,0.0,15.912891440622225,500000000.0,4.470181179477905,8.13858359519289e-110,0,1.819047160741944e-100,0.0,5e-10,1.0,3.470181179469209,1e-08,0,959611.711730027,0.0,34479.3249613143,-3.75224e-08,-1194375.0873342666,-1.1943750873342667,1.0831999399920019e-09,1.0817082719118168e-09,0.0,1.4916680801851996e-12,0.0,0.0
9.0,0.3307438995808885,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,20.01117487774158,0.2001117487774158,3.2918071161201,13.547490732013053,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1354749073.2013052,329180711.61201,2.33,3.2800000000000002,0.3423959902528892,0.17212069788263276,1.9876040097471108,3.1078793021173676,0.0,1.549994,2.518931,1.549994,2.518931,0.43761000974711073,0.5889483021173678,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,31671.17330855416,304.6567029884068,1,31671.17330855416,31671.17330855416,1500,0.11959829554825518,16.464401704451745,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.242238585367052e-112,4.310457487645574e-97,0.0,329180711.61201,0.17212069788263276,0.6278793021173673,1e-10,5e+23,504765890.70298094,1,37.69612813697293,37.69612813697293,0.0,15.664401704451745,500000000.0,4.291807116120101,2.86469080611431e-109,0,6.147350193582612e-100,0.0,5e-10,1.0,3.291807116111851,1e-08,0,863495.3418612693,0.0,31708.869436691133,-3.06008e-08,-974053.7165132941,-0.9740537165132941,9.96163512759468e-10,9.94979253967229e-10,0.0,1.1842587922389367e-12,0.0,0.0
8.75,0.32155656903697494,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,19.758477684478766,0.19758477684478767,3.113433052762292,13.375977209553618,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1337597720.9553618,311343305.2762292,2.33,3.2800000000000002,0.3402216910298448,0.1673923761522033,1.9897783089701553,3.112607623847797,0.0,1.549994,2.518931,1.549994,2.518931,0.4397843089701552,0.5936766238477973,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,29116.39037361863,253.7338614224587,1,29116.39037361863,29116.39037361863,1500,0.11808803171873476,16.21591196828127,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.25146433427397e-112,1.4752203392325405e-96,0.0,311343305.2762292,0.1673923761522033,0.6326076238477968,1e-10,5e+23,504765890.70298094,1,29.69406042195523,29.69406042195523,0.0,15.415911968281268,500000000.0,4.113433052762292,1.0157220340295757e-108,0,2.089052293598101e-99,0.0,5e-10,1.0,3.11343305275449,1e-08,0,772449.8673266097,0.0,29146.084434040586,-2.42547e-08,-772051.0796421987,-0.7720510796421988,9.156512473888974e-10,9.147183809681287e-10,0.0,9.3286642076866e-13,0.0,0.0
8.5,0.31236923849306136,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,19.505780491215955,0.19505780491215954,2.9350589894044874,13.20446368709419,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1320446368.709419,293505898.94044876,2.33,3.2800000000000002,0.3380334065638451,0.1625265533633102,1.991966593436155,3.1174734466366902,0.0,1.549994,2.518931,1.549994,2.518931,0.4419725934361549,0.5985424466366904,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,26753.214550275985,210.2016901167641,1,26753.214550275985,26753.214550275985,1500,0.11657776788921435,15.967422232110788,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.4650221988778841e-111,5.083496826701974e-96,0.0,293505898.94044876,0.1625265533633102,0.6374734466366898,1e-10,5e+23,504765890.70298094,1,23.19020913941502,23.19020913941502,0.0,15.167422232110788,500000000.0,3.9350589894044874,3.6282764679207406e-108,0,7.138740965568136e-99,0.0,5e-10,1.0,2.935058989397132,1e-08,0,686475.2881260515,0.0,26776.4047594154,-1.87059e-08,-595427.2899965369,-0.595427289996537,8.41205564817262e-10,8.40477022910586e-10,0.0,7.285419066759712e-13,0.0,0.0
8.25,0.3031819079491478,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,19.253083297953143,0.19253083297953144,2.7566849260466806,13.032950164634764,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1303295016.4634764,275668492.6046681,2.33,3.2800000000000002,0.33583086347015284,0.15751048696018022,1.9941691365298473,3.1224895130398203,0.0,1.549994,2.518931,1.549994,2.518931,0.4441751365298472,0.6035585130398204,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,24568.287011766046,173.129070286935,1,24568.287011766046,24568.287011766046,1500,0.11506750405969396,15.718932495940308,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.083657725694967e-111,1.763984049962061e-95,0.0,275668492.6046681,0.15751048696018022,0.6424895130398198,1e-10,5e+23,504765890.70298094,1,17.939434789707196,17.939434789707196,0.0,14.918932495940307,500000000.0,3.756684926046681,1.3059196688141722e-107,0,2.4529643672310374e-98,0.0,5e-10,1.0,2.7566849260397728,1e-08,0,605571.6042595924,0.0,24586.226446555753,-1.49223e-08,-474991.5614600379,-0.4749915614600379,7.723990838399464e-10,7.718354998744975e-10,0.0,5.635839654489729e-13,0.0,0.0
8.0,0.2939945774052342,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,19.000386104690328,0.19000386104690328,2.5783108626888747,12.861436642175331,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1286143664.217533,257831086.26888746,2.33,3.2800000000000002,0.3336137793393118,0.15232933550931443,1.9963862206606882,3.1276706644906858,0.0,1.549994,2.518931,1.549994,2.518931,0.44639222066068807,0.608739664490686,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,22549.11507009396,141.68715608800582,1,22549.11507009396,22549.11507009396,1500,0.11355724023017355,15.470442759769828,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.7766050164609723e-110,6.164661511886732e-95,0.0,257831086.26888746,0.15232933550931443,0.6476706644906856,1e-10,5e+23,504765890.70298094,1,13.731481279137128,13.731481279137128,0.0,14.670442759769827,500000000.0,3.5783108626888747,4.736826620525981e-107,0,8.474919075450975e-98,0.0,5e-10,1.0,2.578310862682413,1e-08,0,529738.8157272326,0.0,22562.8465513731,-1.10291e-08,-351067.15657096455,-0.35106715657096454,7.088327296986754e-10,7.084013424915809e-10,0.0,4.3138720709442983e-13,0.0,0.0
7.75,0.28480724686132064,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,18.747688911427517,0.18747688911427518,2.399936799331068,12.689923119715903,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1268992311.9715903,239993679.93310678,2.33,3.2800000000000002,0.331381862314475,0.14696564023942968,1.9986181376855252,3.1330343597605705,0.0,1.549994,2.518931,1.549994,2.518931,0.4486241376855251,0.6141033597605707,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,20684.019906944905,115.13950780447672,1,20684.019906944905,20684.019906944905,1500,0.11204697640065316,15.22195302359935,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.253826772540663e-110,2.170022309375549e-94,0.0,239993679.93310678,0.14696564023942968,0.6530343597605703,1e-10,5e+23,504765890.70298094,1,10.386657263367661,10.386657263367661,0.0,14.421953023599348,500000000.0,3.399936799331068,1.7317293915385165e-106,0,2.9438852423875005e-97,0.0,5e-10,1.0,2.399936799325054,1e-08,0,458976.9225289727,0.0,20694.40656420827,-8.439e-09,-268621.71295050095,-0.26862171295050097,6.50133956325171e-10,6.498076498636316e-10,0.0,3.2630646153950914e-13,0.0,0.0
7.5,0.27561991631740707,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,18.494991718164698,0.184949917181647,2.2215627359732597,12.518409597256474,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1251840959.7256474,222156273.59732598,2.33,3.2800000000000002,0.3291348106429344,0.14139862929060396,2.0008651893570657,3.1386013707093965,0.0,1.549994,2.518931,1.549994,2.518931,0.4508711893570656,0.6196703707093967,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,18962.087244267423,92.83306742691609,1,18962.087244267423,18962.087244267423,1500,0.11053671257113273,14.973463287428869,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.217690947992934e-109,7.695190492924045e-94,0.0,222156273.59732598,0.14139862929060396,0.6586013707093961,1e-10,5e+23,504765890.70298094,1,7.751984761592217,7.751984761592217,0.0,14.173463287428868,500000000.0,3.2215627359732597,6.382091251155382e-106,0,1.028015367615157e-96,0.0,5e-10,1.0,2.2215627359676926,1e-08,0,393285.9246648117,0.0,18969.839229029014,-6.5918e-09,-209823.51077463114,-0.20982351077463113,5.959550756169702e-10,5.957115398331927e-10,0.0,2.4353578377758135e-13,0.0,0.0
7.25,0.2664325857734935,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,18.242294524901887,0.18242294524901886,2.0431886726154547,12.346896074797046,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1234689607.4797046,204318867.26154548,2.33,3.2800000000000002,0.32687231219990304,0.13560326441327966,2.003127687800097,3.1443967355867204,0.0,1.549994,2.518931,1.549994,2.518931,0.4531336878000969,0.6254657355867206,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,17373.120800191133,74.18991198736771,1,17373.120800191133,17373.120800191133,1500,0.10902644874161233,14.724973551258389,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.923522103841815e-109,2.7493917499703543e-93,0.0,204318867.26154548,0.13560326441327966,0.6643967355867204,1e-10,5e+23,504765890.70298094,1,5.6977705420696285,5.6977705420696285,0.0,13.924973551258388,500000000.0,3.0431886726154547,2.37141648341437e-105,0,3.6083338901900923e-96,0.0,5e-10,1.0,2.0431886726103348,1e-08,0,332665.8221347516,0.0,17378.8185707332,-5.2496e-09,-167099.95785104274,-0.16709995785104276,5.45971687498853e-10,5.457926867580849e-10,0.0,1.790007407680628e-13,0.0,0.0
7.0,0.2572452552295799,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,17.989597331639075,0.17989597331639076,1.864814609257647,12.175382552337613,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1217538255.2337613,186481460.9257647,2.33,3.2800000000000002,0.3245940439824204,0.12954890302049651,2.0054059560175794,3.150451096979504,0.0,1.549994,2.518931,1.549994,2.518931,0.45541195601757933,0.6315200969795041,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,15907.598383531811,58.699724231735864,1,15907.598383531811,15907.598383531811,1500,0.10751618491209193,14.47648381508791,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.852736034837109e-108,9.898740504833545e-93,0.0,186481460.9257647,0.12954890302049651,0.6704510969795036,1e-10,5e+23,504765890.70298094,1,4.114559540938972,4.114559540938972,0.0,13.67648381508791,500000000.0,2.864814609257647,8.88563576097963e-105,0,1.2727849570298314e-95,0.0,5e-10,1.0,1.8648146092529738,1e-08,0,277116.6149387902,0.0,15911.712943072751,-4.0049e-09,-127479.92631774631,-0.1274799263177463,4.998812048798698e-10,4.997519421796041e-10,0.0,1.2926270026571667e-13,0.0,0.0
6.75,0.24805792468566637,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,17.736900138376264,0.17736900138376263,1.686440545899842,12.003869029878187,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1200386902.9878187,168644054.5899842,2.33,3.2800000000000002,0.32229967157105843,0.12319736696898279,2.0077003284289416,3.1568026330310173,0.0,1.549994,2.518931,1.549994,2.518931,0.45770632842894154,0.6378716330310175,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,14556.630487354721,45.91292394510577,1,14556.630487354721,14556.630487354721,1500,0.10600592108257154,14.22799407891743,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0351354823376167e-107,3.591828126359e-92,0.0,168644054.5899842,0.12319736696898279,0.6768026330310173,1e-10,5e+23,504765890.70298094,1,2.910433054081159,2.910433054081159,0.0,13.427994078917429,500000000.0,2.686440545899842,3.3580083672174906e-104,0,4.510544915581996e-95,0.0,5e-10,1.0,1.686440545895616,1e-08,0,226638.30307692935,0.0,14559.540920408803,-2.8406e-09,-90419.10626936756,-0.09041910626936757,4.5740146795196276e-10,4.5731003400094805e-10,0.0,9.143395101466275e-14,0.0,0.0
6.5,0.2388705941417528,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,17.484202945113445,0.17484202945113445,1.5080664825420338,11.832355507418754,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1183235550.7418754,150806648.25420338,2.33,3.2800000000000002,0.31998884855688753,0.11650006086850934,2.0100111514431127,3.163499939131491,0.0,1.549994,2.518931,1.549994,2.518931,0.4600171514431126,0.6445689391314913,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,13311.921248971295,35.434406323725106,1,13311.921248971295,13311.921248971295,1500,0.10449565725305113,13.97950434274695,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.7861139376842095e-107,1.3137478874034515e-91,0.0,150806648.25420338,0.11650006086850934,0.6834999391314907,1e-10,5e+23,504765890.70298094,1,2.0086176566897063,2.0086176566897063,0.0,13.179504342746949,500000000.0,2.508066482542034,1.2801689105119846e-103,0,1.6053743682237304e-94,0.0,5e-10,1.0,1.5080664825382548,1e-08,0,181230.88654916725,0.0,13313.929866627985,-2.1706e-09,-69092.3438950536,-0.0690923438950536,4.1826944259408217e-10,4.182063400093409e-10,0.0,6.310258474127127e-14,0.0,0.0
6.25,0.22968326359783922,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,17.231505751850637,0.17231505751850637,1.3296924191842292,11.660841984959328,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1166084198.4959328,132969241.91842292,2.33,3.2800000000000002,0.31766121593092433,0.10939349677491154,2.0123387840690756,3.1706065032250885,0.0,1.549994,2.518931,1.549994,2.518931,0.46234478406907553,0.6516755032250887,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,12165.73165031269,26.91783573802857,1,12165.73165031269,12165.73165031269,1500,0.10298539342353073,13.73101460657647,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.3961179123811102e-106,4.8444050764057656e-91,0.0,132969241.91842292,0.10939349677491154,0.6906065032250885,1e-10,5e+23,504765890.70298094,1,1.3453737780382877,1.3453737780382877,0.0,12.93101460657647,500000000.0,2.329692419184229,4.924109551347969e-103,0,5.73583034650401e-94,0.0,5e-10,1.0,1.329692419180897,1e-08,0,140894.3653555057,0.0,12167.077024090728,-1.6734e-09,-53265.97635399553,-0.05326597635399553,3.8223999794544597e-10,3.8219773178167177e-10,0.0,4.22661637741743e-14,0.0,0.0
6.0,0.22049593305392565,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,16.978808558587822,0.1697880855858782,1.1513183558264226,11.4893284624999,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1148932846.24999,115131835.58264226,2.33,3.2800000000000002,0.3153164014330114,0.10179199423785136,2.0146835985669886,3.1782080057621487,0.0,1.549994,2.518931,1.549994,2.518931,0.46468959856698855,0.6592770057621489,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,11110.844838898614,20.060442858977726,1,11110.844838898614,11110.844838898614,1500,0.10147512959401032,13.48252487040599,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.19106090603774e-106,1.8012519989984904e-90,0.0,115131835.58264226,0.10179199423785136,0.6982080057621487,1e-10,5e+23,504765890.70298094,1,0.8681356135450927,0.8681356135450927,0.0,12.68252487040599,500000000.0,2.1513183558264224,1.9113885771852376e-102,0,2.056002665607775e-93,0.0,5e-10,1.0,1.1513183558235374,1e-08,0,105628.73949594337,0.0,11111.71297451216,-1.2556e-09,-39966.98930923676,-0.03996698930923676,3.490847584952579e-10,3.490574852105996e-10,0.0,2.727328465832931e-14,0.0,0.0
5.75,0.2113086025100121,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,16.72611136532501,0.1672611136532501,0.9729442924686161,11.317814940040469,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1131781494.004047,97294429.2468616,2.33,3.2800000000000002,0.3129540188567876,0.09357501293184495,2.0170459811432124,3.1864249870681554,0.0,1.549994,2.518931,1.549994,2.518931,0.46705198114321234,0.6674939870681555,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,10140.533455600893,14.598267112941087,1,10140.533455600893,10140.533455600893,1500,0.09996486576448993,13.234035134235508,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.9465796323492515e-105,6.754458322576546e-90,0.0,97294429.2468616,0.09357501293184495,0.7064249870681552,1e-10,5e+23,504765890.70298094,1,0.5338766272117281,0.5338766272117281,0.0,12.434035134235508,500000000.0,1.972944292468616,7.488941680884127e-102,0,7.3876323729653315e-93,0.0,5e-10,1.0,0.9729442924661781,1e-08,0,75434.00897048078,0.0,10141.067332228105,-9.446192e-10,-30068.163003902337,-0.030068163003902335,3.185910263048726e-10,3.1857425407597287e-10,0.0,1.677222889971662e-14,0.0,0.0
5.5,0.20212127196609853,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,16.4734141720622,0.16473414172062198,0.7945702291108098,11.14630141758104,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1114630141.7581038,79457022.91108097,2.33,3.2800000000000002,0.31057366730707414,0.08456332538087144,2.019426332692926,3.195436674619129,0.0,1.549994,2.518931,1.549994,2.518931,0.4694323326929257,0.6765056746191291,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,9248.52886109312,10.30176451266005,1,9248.52886109312,9248.52886109312,1500,0.09845460193496954,12.985545398065032,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.362911374307865e-105,2.5548648092329555e-89,0.0,79457022.91108097,0.08456332538087144,0.7154366746191286,1e-10,5e+23,504765890.70298094,1,0.3076773557888922,0.3076773557888922,0.0,12.185545398065031,500000000.0,1.7945702291108097,2.962340938834139e-101,0,2.6580644286539557e-92,0.0,5e-10,1.0,0.7945702291088187,1e-08,0,50310.17377911783,0.0,9248.83653844891,-6.94736e-10,-22114.133708778198,-0.022114133708778197,2.905607692344395e-10,2.9055110326523326e-10,0.0,9.665969206223169e-15,0.0,0.0
5.25,0.19293394142218495,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,16.220716978799384,0.16220716978799385,0.6161961657530033,10.974787895121612,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1097478789.5121613,61619616.57530033,2.33,3.2800000000000002,0.3081749304056315,0.07446897980869163,2.0218250695943687,3.2055310201913088,0.0,1.549994,2.518931,1.549994,2.518931,0.4718310695943686,0.686600020191309,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,8428.992158317178,6.971625923349531,1,8428.992158317178,8428.992158317178,1500,0.0969443381054491,12.737055661894551,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.809769582301793e-104,9.749650733166456e-89,0.0,61619616.57530033,0.07446897980869163,0.7255310201913084,1e-10,5e+23,504765890.70298094,1,0.16147477765419052,0.16147477765419052,0.0,11.93705566189455,500000000.0,1.6161961657530033,1.1832854889781272e-100,0,9.562107351388084e-92,0.0,5e-10,1.0,0.6161961657514592,1e-08,0,30257.233921854542,0.0,8429.153633094833,-5.056253e-10,-16094.5531694645,-0.0160945531694645,2.648096712971044e-10,2.6480459841735226e-10,0.0,5.072879752184503e-15,0.0,0.0
5.0,0.18374661087827138,300.0,0.025851999786435535,1.0,1.0,1.0,15.296612796243185,0.0026735428289887675,15.96801978553657,0.15968019785536572,0.43782210239519687,10.803274372662182,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1080327437.2662182,43782210.239519686,2.33,3.2800000000000002,0.30575737544083287,0.06277182415720853,2.024242624559167,3.217228175842792,0.0,1.549994,2.518931,1.549994,2.518931,0.47424862455916705,0.698297175842792,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,7676.486913472936,4.4343555255386375,1,7676.486913472936,7676.486913472936,1500,0.0954340742759287,12.488565925724071,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.08198491210776e-103,3.754391483932513e-88,0.0,43782210.239519686,0.06277182415720853,0.7372281758427915,1e-10,5e+23,504765890.70298094,1,0.07297596043048216,0.07297596043048216,0.0,11.68856592572407,500000000.0,1.437822102395197,4.774026041953331e-100,0,3.4321000802653795e-91,0.0,5e-10,1.0,0.43782210239409974,1e-08,0,15275.189398690934,0.0,7676.559889433366,-3.509725e-10,-11171.801652864047,-0.011171801652864048,2.411662415348594e-10,2.411639489274476e-10,0.0,2.292607411770622e-15,0.0,0.0
