sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T51,2.0,-1.04179067716287e-12,5.247418919973864e-12,1.104600438534394e-12,3.5718381296622197e-12,5.709803517772506e-13,15.296612796243185
1st2KB_B64-T51,1.75,-4.00579499041862e-13,3.90760432599466e-12,1.0086394993255054e-12,2.406530837606053e-12,4.924339890631012e-13,15.296612796243185
1st2KB_B64-T51,1.5,-1.74563664846923e-13,2.9628356790303812e-12,9.339688947350248e-13,1.6149791579464048e-12,4.1388762634895195e-13,15.296612796243185
1st2KB_B64-T51,1.25,5.01747996178425e-14,2.2959665523274382e-12,8.812681457615947e-13,1.079357142931041e-12,3.353412636348024e-13,15.296612796243185
1st2KB_B64-T51,1.0,7.64001288990936e-14,1.826843593023248e-12,8.517082397412589e-13,7.183404523613361e-13,2.567949009206531e-13,15.296612796243185
1st2KB_B64-T51,0.75,1.00128611727878e-13,1.501244520426562e-12,8.469997180158588e-13,4.759962642041996e-13,1.7824853820650369e-13,15.296612796243185
1st2KB_B64-T51,0.5,1.5597587240887e-13,1.2831460382979964e-12,8.694488320846432e-13,3.13995030720999e-13,9.970217549235417e-14,15.296612796243185
1st2KB_B64-T51,0.25,1.91055396329964e-13,1.1493469097727554e-12,9.22022511417382e-13,2.061685855771684e-13,2.1155812778205115e-14,15.296612796243185
1st2KB_B64-T51,0.0,2.28024820162973e-13,7.732986842507797e-14,0.0,1.347204183610225e-13,-5.739054993594453e-14,15.296612796243185
1st2KB_B64-T53,0.0,2.47765031418951e-14,-1.6823831938079053e-14,0.0,1.869784320365855e-27,-1.682383193808092e-14,0.34009276282656925
1st2KB_B64-T53,-0.25,2.5310235542619e-14,-9.599024293373963e-14,-6.200482815093189e-16,-5.19794621088389e-44,-9.53701946522303e-14,0.34009276282656925
1st2KB_B64-T53,-0.5,6.71524196926149e-14,-1.7565346363185068e-13,-1.7369062654709962e-15,-8.852446846704562e-44,-1.7391655736637968e-13,0.34009276282656925
1st2KB_B64-T53,-0.75,8.63740502732302e-14,-2.5621433178142194e-13,-3.751411700892886e-15,-1.369120549970672e-43,-2.5246292008052904e-13,0.34009276282656925
1st2KB_B64-T53,-1.0,1.04806185160632e-13,-3.380558304498035e-13,-7.046547655125119e-15,-1.998944253218801e-43,-3.310092827946784e-13,0.34009276282656925
1st2KB_B64-T53,-1.25,1.28161465272857e-13,-4.2166611193564183e-13,-1.2110466426814024e-14,-2.8056075624231894e-43,-4.095556455088278e-13,0.34009276282656925
1st2KB_B64-T53,-1.5,1.55286617982767e-13,-5.076586644803186e-13,-1.9556656257341397e-14,-3.8244624751733164e-43,-4.881020082229772e-13,0.34009276282656925
1st2KB_B64-T53,-1.75,2.61340509779759e-13,-5.96795806904333e-13,-3.0147435967206526e-14,-5.096061186996601e-43,-5.666483709371265e-13,0.34009276282656925
